# Data Source: NASA GEOS5 Near-Real-Time
# Model Time = 2010-06-02 00:00:00
# Location = [  39.7393, -104.9900 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 1.589
  0.000      3.06659e+02       5.64927e-01      -2.67279e+00       1.14219e-03       1.00526e+03
  0.100      3.06017e+02       5.26172e-01      -2.67986e+00       1.13122e-03       9.93516e+02
  0.200      3.05372e+02       4.84815e-01      -2.67419e+00       1.12037e-03       9.81915e+02
  0.300      3.04721e+02       4.36276e-01      -2.63379e+00       1.10966e-03       9.70455e+02
  0.400      3.04063e+02       3.80908e-01      -2.57786e+00       1.09909e-03       9.59137e+02
  0.500      3.03405e+02       3.25498e-01      -2.57916e+00       1.08864e-03       9.47958e+02
  0.600      3.02750e+02       2.78163e-01      -2.67097e+00       1.07829e-03       9.36917e+02
  0.700      3.02106e+02       2.49114e-01      -2.78589e+00       1.06801e-03       9.26014e+02
  0.800      3.01474e+02       2.48113e-01      -2.85471e+00       1.05781e-03       9.15248e+02
  0.900      3.00836e+02       2.80949e-01      -2.87501e+00       1.04773e-03       9.04612e+02
  1.000      3.00171e+02       3.51041e-01      -2.86601e+00       1.03785e-03       8.94099e+02
  1.100      2.99495e+02       4.43325e-01      -2.83950e+00       1.02810e-03       8.83707e+02
  1.200      2.98857e+02       5.27060e-01      -2.80106e+00       1.01833e-03       8.73442e+02
  1.300      2.98280e+02       5.75633e-01      -2.76984e+00       1.00846e-03       8.63308e+02
  1.400      2.97721e+02       5.74224e-01      -2.80031e+00       9.98652e-04       8.53306e+02
  1.500      2.97130e+02       5.13226e-01      -2.94569e+00       9.89061e-04       8.43436e+02
  1.600      2.96489e+02       4.22066e-01      -3.18047e+00       9.79746e-04       8.33689e+02
  1.700      2.95798e+02       3.55351e-01      -3.42830e+00       9.70684e-04       8.24053e+02
  1.800      2.95064e+02       3.49231e-01      -3.63064e+00       9.61842e-04       8.14519e+02
  1.900      2.94305e+02       3.83550e-01      -3.78460e+00       9.53149e-04       8.05083e+02
  2.000      2.93546e+02       4.28385e-01      -3.89730e+00       9.44531e-04       7.95745e+02
  2.100      2.92796e+02       4.73114e-01      -3.96824e+00       9.35953e-04       7.86503e+02
  2.200      2.92053e+02       5.28716e-01      -3.98835e+00       9.27418e-04       7.77354e+02
  2.300      2.91315e+02       6.06232e-01      -3.94927e+00       9.18935e-04       7.68298e+02
  2.400      2.90574e+02       7.06995e-01      -3.85326e+00       9.10525e-04       7.59331e+02
  2.500      2.89822e+02       8.27223e-01      -3.70814e+00       9.02213e-04       7.50449e+02
  2.600      2.89048e+02       9.68363e-01      -3.51847e+00       8.94020e-04       7.41650e+02
  2.700      2.88252e+02       1.15645e+00      -3.27323e+00       8.85954e-04       7.32934e+02
  2.800      2.87431e+02       1.42468e+00      -2.95688e+00       8.78017e-04       7.24301e+02
