# Data Source: NASA GEOS5 Near-Real-Time
# Model Time = 2010-11-01 00:00:00
# Location = [  39.7393, -104.9900 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 1.589
  0.000      2.95591e+02      -1.34657e+00       1.16928e+00       1.19877e-03       1.01697e+03
  0.100      2.94883e+02      -1.33005e+00       1.16461e+00       1.18757e-03       1.00506e+03
  0.200      2.94164e+02      -1.30612e+00       1.16380e+00       1.17653e-03       9.93287e+02
  0.300      2.93461e+02      -1.29209e+00       1.15784e+00       1.16553e-03       9.81650e+02
  0.400      2.92798e+02      -1.30453e+00       1.13804e+00       1.15447e-03       9.70134e+02
  0.500      2.92172e+02      -1.33349e+00       1.10593e+00       1.14335e-03       9.58736e+02
  0.600      2.91542e+02      -1.33693e+00       1.07548e+00       1.13234e-03       9.47458e+02
  0.700      2.90889e+02      -1.31074e+00       1.05267e+00       1.12152e-03       9.36302e+02
  0.800      2.90239e+02      -1.33343e+00       1.02534e+00       1.11078e-03       9.25266e+02
  0.900      2.89613e+02      -1.45950e+00       9.85228e-01       1.10005e-03       9.14346e+02
  1.000      2.88970e+02      -1.59583e+00       9.50659e-01       1.08947e-03       9.03540e+02
  1.100      2.88260e+02      -1.62196e+00       9.45534e-01       1.07922e-03       8.92847e+02
  1.200      2.87510e+02      -1.55867e+00       9.75932e-01       1.06921e-03       8.82265e+02
  1.300      2.86798e+02      -1.51654e+00       1.03657e+00       1.05914e-03       8.71792e+02
  1.400      2.86173e+02      -1.56908e+00       1.12422e+00       1.04884e-03       8.61428e+02
  1.500      2.85640e+02      -1.72583e+00       1.23933e+00       1.03829e-03       8.51181e+02
  1.600      2.85190e+02      -1.97988e+00       1.37875e+00       1.02756e-03       8.41053e+02
  1.700      2.84747e+02      -2.26521e+00       1.51682e+00       1.01690e-03       8.31037e+02
  1.800      2.84215e+02      -2.49613e+00       1.62034e+00       1.00665e-03       8.21123e+02
  1.900      2.83554e+02      -2.63369e+00       1.67279e+00       9.96934e-04       8.11306e+02
  2.000      2.82804e+02      -2.70097e+00       1.67982e+00       9.87603e-04       8.01586e+02
  2.100      2.82005e+02      -2.71852e+00       1.64663e+00       9.78514e-04       7.91964e+02
  2.200      2.81182e+02      -2.66199e+00       1.56562e+00       9.69568e-04       7.82435e+02
  2.300      2.80357e+02      -2.48900e+00       1.42408e+00       9.60691e-04       7.72996e+02
  2.400      2.79546e+02      -2.18363e+00       1.22584e+00       9.51822e-04       7.63644e+02
  2.500      2.78758e+02      -1.78703e+00       1.01042e+00       9.42933e-04       7.54381e+02
  2.600      2.78001e+02      -1.34675e+00       8.20728e-01       9.34002e-04       7.45207e+02
  2.700      2.77273e+02      -8.90022e-01       6.74237e-01       9.25040e-04       7.36122e+02
  2.800      2.76561e+02      -4.24982e-01       5.64514e-01       9.16087e-04       7.27126e+02
  2.900      2.75853e+02       4.11931e-02       4.84354e-01       9.07186e-04       7.18216e+02
  3.000      2.75124e+02       5.03074e-01       4.27874e-01       8.98413e-04       7.09392e+02
  3.100      2.74348e+02       9.56110e-01       3.89843e-01       8.89856e-04       7.00654e+02
  3.200      2.73506e+02       1.40047e+00       3.64917e-01       8.81572e-04       6.92000e+02
  3.300      2.72624e+02       1.86002e+00       3.47146e-01       8.73468e-04       6.83428e+02
  3.400      2.71745e+02       2.36600e+00       3.30392e-01       8.65405e-04       6.74936e+02
  3.500      2.70900e+02       2.93956e+00       3.11345e-01       8.57280e-04       6.66521e+02
  3.600      2.70089e+02       3.56222e+00       2.97748e-01       8.49101e-04       6.58184e+02
  3.700      2.69299e+02       4.20582e+00       3.00047e-01       8.40909e-04       6.49929e+02
  3.800      2.68523e+02       4.84460e+00       3.26556e-01       8.32733e-04       6.41755e+02
  3.900      2.67761e+02       5.46217e+00       3.77287e-01       8.24572e-04       6.33663e+02
  4.000      2.67015e+02       6.04439e+00       4.50229e-01       8.16418e-04       6.25649e+02
  4.100      2.66286e+02       6.58149e+00       5.42350e-01       8.08267e-04       6.17712e+02
  4.200      2.65570e+02       7.08602e+00       6.45394e-01       8.00135e-04       6.09852e+02
  4.300      2.64860e+02       7.57760e+00       7.49446e-01       7.92046e-04       6.02073e+02
  4.400      2.64151e+02       8.07471e+00       8.44656e-01       7.84017e-04       5.94375e+02
  4.500      2.63443e+02       8.58492e+00       9.21826e-01       7.76049e-04       5.86756e+02
  4.600      2.62738e+02       9.10995e+00       9.72109e-01       7.68131e-04       5.79215e+02
  4.700      2.62040e+02       9.65131e+00       9.86869e-01       7.60252e-04       5.71750e+02
  4.800      2.61350e+02       1.02072e+01       9.63949e-01       7.52404e-04       5.64359e+02
  4.900      2.60671e+02       1.07719e+01       9.08849e-01       7.44585e-04       5.57043e+02
  5.000      2.60004e+02       1.13395e+01       8.27506e-01       7.36792e-04       5.49802e+02
  5.100      2.59350e+02       1.19042e+01       7.25876e-01       7.29025e-04       5.42638e+02
  5.200      2.58703e+02       1.24615e+01       6.09981e-01       7.21300e-04       5.35550e+02
  5.300      2.58058e+02       1.30074e+01       4.85854e-01       7.13638e-04       5.28539e+02
  5.400      2.57407e+02       1.35379e+01       3.59414e-01       7.06056e-04       5.21604e+02
  5.500      2.56749e+02       1.40606e+01       2.33693e-01       6.98554e-04       5.14744e+02
  5.600      2.56091e+02       1.45944e+01       1.08780e-01       6.91117e-04       5.07957e+02
  5.700      2.55435e+02       1.51588e+01      -1.53735e-02       6.83729e-04       5.01240e+02
  5.800      2.54787e+02       1.57691e+01      -1.38575e-01       6.76376e-04       4.94593e+02
  5.900      2.54146e+02       1.64115e+01      -2.58944e-01       6.69063e-04       4.88014e+02
  6.000      2.53509e+02       1.70597e+01      -3.73873e-01       6.61800e-04       4.81506e+02
  6.100      2.52872e+02       1.76874e+01      -4.80752e-01       6.54599e-04       4.75070e+02
  6.200      2.52232e+02       1.82726e+01      -5.75526e-01       6.47467e-04       4.68705e+02
  6.300      2.51586e+02       1.88118e+01      -6.48169e-01       6.40414e-04       4.62412e+02
  6.400      2.50929e+02       1.93064e+01      -6.87113e-01       6.33447e-04       4.56188e+02
  6.500      2.50258e+02       1.97577e+01      -6.80792e-01       6.26573e-04       4.50030e+02
  6.600      2.49570e+02       2.01675e+01      -6.21187e-01       6.19797e-04       4.43939e+02
  6.700      2.48864e+02       2.05400e+01      -5.14690e-01       6.13116e-04       4.37912e+02
  6.800      2.48144e+02       2.08801e+01      -3.71347e-01       6.06524e-04       4.31950e+02
  6.900      2.47410e+02       2.11926e+01      -2.01207e-01       6.00017e-04       4.26052e+02
  7.000      2.46664e+02       2.14830e+01      -1.32570e-02       5.93590e-04       4.20217e+02
  7.100      2.45908e+02       2.17613e+01       1.90868e-01       5.87235e-04       4.14445e+02
  7.200      2.45147e+02       2.20396e+01       4.12643e-01       5.80944e-04       4.08736e+02
  7.300      2.44383e+02       2.23299e+01       6.53552e-01       5.74708e-04       4.03088e+02
  7.400      2.43619e+02       2.26441e+01       9.15080e-01       5.68520e-04       3.97502e+02
