0 	 10905.343974513484
1 	 5492.22084749542
2 	 4693.04816265784
3 	 3832.3515453645405
4 	 3525.094265271008
5 	 2667.7082577901933
6 	 2101.581536209723
7 	 1818.508658045171
8 	 1629.7578931495639
9 	 1427.676395678568
10 	 1387.3671298265053
11 	 1226.136245859854
12 	 1062.7749247412564
13 	 996.1333947173931
14 	 929.0842009762237
15 	 906.897961113701
16 	 848.9531017269458
17 	 752.2726704028942
18 	 678.5656861964993
19 	 637.7336765311952
20 	 618.197732592576
21 	 569.3264951710997
22 	 490.24086815113316
23 	 465.71948421368245
24 	 418.54866282978224
25 	 392.60176830775856
26 	 365.3506452797649
27 	 349.8780277626102
28 	 320.1579530772245
29 	 304.2966997548332
30 	 283.1959550401807
31 	 263.7522947860303
32 	 248.4569277934951
33 	 235.34692853892298
34 	 223.24505315199553
35 	 204.2714833244402
36 	 196.30260947924978
37 	 190.77577457364106
38 	 176.51330271454765
39 	 165.442057525225
40 	 150.82298328561953
41 	 146.3221262654277
42 	 134.77635106480435
43 	 131.9568943339459
44 	 128.4109746555812
45 	 123.03980245873346
46 	 120.48858347097408
47 	 113.64532566544288
48 	 106.98376079508216
49 	 105.78995242706257
50 	 97.43596494656401
51 	 89.74706764467491
52 	 88.75222846205742
53 	 82.07108451526616
54 	 78.58888974790834
55 	 75.77471523772016
56 	 73.93915619734054
57 	 68.45717435636475
58 	 63.27259960514304
59 	 62.24940105929027
60 	 60.654067313063564
61 	 55.80131150488528
62 	 53.18755989065977
63 	 49.986210280713465
64 	 47.382263618843375
65 	 46.25556334681155
66 	 44.232579574204465
67 	 42.378734575403975
68 	 40.235909680175524
69 	 39.50884745005961
70 	 36.835337522851795
71 	 35.26226984785257
72 	 34.38742070688217
73 	 33.021048500280436
74 	 28.91408966716288
75 	 27.37124887549003
76 	 26.93707306820323
77 	 25.445625935492306
78 	 24.127091729898
79 	 23.005643166416785
80 	 22.27952872701634
81 	 21.32486622981979
82 	 20.925400268472718
83 	 19.628970938634833
84 	 18.821656139819105
85 	 16.620124149659418
86 	 16.239882884598256
87 	 13.938412541758865
88 	 13.237163657489253
89 	 12.514972887422358
90 	 11.210072208649592
91 	 10.06999276673037
92 	 9.43716805818625
93 	 8.659198989727194
94 	 7.934611859685935
95 	 4.838230675085594e-11
