# Data Source: NASA MERRA (version 2)
# Model Time = 2011-12-09 18:00:00
# Location = [  39.1026,  -84.5123 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 0.165
  0.000      2.80692e+02       3.85381e+00       1.25603e+00       1.27156e-03       1.02435e+03
  0.100      2.79840e+02       4.15806e+00       1.33595e+00       1.25990e-03       1.01188e+03
  0.200      2.79016e+02       4.46969e+00       1.48198e+00       1.24827e-03       9.99582e+02
  0.300      2.78191e+02       4.78105e+00       1.62567e+00       1.23675e-03       9.87436e+02
  0.400      2.77337e+02       5.08452e+00       1.69857e+00       1.22546e-03       9.75409e+02
  0.500      2.76429e+02       5.37068e+00       1.65181e+00       1.21445e-03       9.63482e+02
  0.600      2.75469e+02       5.62231e+00       1.52327e+00       1.20372e-03       9.51654e+02
  0.700      2.74464e+02       5.82667e+00       1.36701e+00       1.19324e-03       9.39931e+02
  0.800      2.73444e+02       6.01184e+00       1.18899e+00       1.18289e-03       9.28313e+02
  0.900      2.72440e+02       6.22228e+00       9.76304e-01       1.17252e-03       9.16798e+02
  1.000      2.71490e+02       6.51155e+00       7.09833e-01       1.16198e-03       9.05384e+02
  1.100      2.70633e+02       6.93503e+00       3.68936e-01       1.15109e-03       8.94072e+02
  1.200      2.69883e+02       7.47919e+00      -2.57255e-02       1.13982e-03       8.82862e+02
  1.300      2.69228e+02       8.06592e+00      -4.14774e-01       1.12822e-03       8.71761e+02
  1.400      2.68658e+02       8.61463e+00      -7.37342e-01       1.11637e-03       8.60775e+02
  1.500      2.68163e+02       9.04471e+00      -9.32563e-01       1.10431e-03       8.49908e+02
  1.600      2.67733e+02       9.29877e+00      -9.51627e-01       1.09210e-03       8.39164e+02
  1.700      2.67365e+02       9.40988e+00      -7.92739e-01       1.07976e-03       8.28544e+02
  1.800      2.67059e+02       9.43315e+00      -4.65559e-01       1.06731e-03       8.18047e+02
  1.900      2.66811e+02       9.42372e+00       2.02521e-02       1.05475e-03       8.07674e+02
  2.000      2.66623e+02       9.43662e+00       6.54929e-01       1.04210e-03       7.97422e+02
  2.100      2.66483e+02       9.51847e+00       1.41642e+00       1.02940e-03       7.87293e+02
  2.200      2.66369e+02       9.69960e+00       2.25900e+00       1.01675e-03       7.77285e+02
  2.300      2.66255e+02       1.00085e+01       3.13423e+00       1.00425e-03       7.67398e+02
  2.400      2.66115e+02       1.04737e+01       3.99369e+00       9.91989e-04       7.57632e+02
  2.500      2.65924e+02       1.11236e+01       4.78902e+00       9.80061e-04       7.47986e+02
  2.600      2.65668e+02       1.19647e+01       5.48876e+00       9.68511e-04       7.38458e+02
  2.700      2.65354e+02       1.29567e+01       6.09805e+00       9.57297e-04       7.29046e+02
