# Data Source: NASA MERRA (version 2)
# Model Time = 2011-11-27 18:00:00
# Location = [  39.1026,  -84.5123 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 0.165
  0.000      2.86228e+02       5.15057e+00       2.33629e+00       1.23170e-03       1.01181e+03
  0.100      2.85657e+02       5.14537e+00       2.33460e+00       1.21955e-03       9.99830e+02
  0.200      2.85086e+02       5.14425e+00       2.33627e+00       1.20752e-03       9.87989e+02
  0.300      2.84473e+02       5.43359e+00       2.57680e+00       1.19577e-03       9.76273e+02
  0.400      2.83799e+02       6.20684e+00       3.22708e+00       1.18437e-03       9.64670e+02
  0.500      2.83159e+02       7.14038e+00       4.09828e+00       1.17290e-03       9.53178e+02
  0.600      2.82682e+02       7.78009e+00       4.91856e+00       1.16085e-03       9.41800e+02
  0.700      2.82418e+02       8.13398e+00       5.81162e+00       1.14805e-03       9.30543e+02
  0.800      2.82371e+02       8.46067e+00       7.10658e+00       1.13451e-03       9.19417e+02
  0.900      2.82448e+02       8.87399e+00       8.80312e+00       1.12064e-03       9.08422e+02
  1.000      2.82462e+02       9.34154e+00       1.05727e+01       1.10718e-03       8.97554e+02
  1.100      2.82293e+02       9.83507e+00       1.21717e+01       1.09458e-03       8.86808e+02
  1.200      2.81970e+02       1.03480e+01       1.35624e+01       1.08270e-03       8.76180e+02
  1.300      2.81540e+02       1.08763e+01       1.47328e+01       1.07134e-03       8.65668e+02
  1.400      2.81052e+02       1.14161e+01       1.56705e+01       1.06031e-03       8.55270e+02
  1.500      2.80551e+02       1.19637e+01       1.63644e+01       1.04943e-03       8.44983e+02
  1.600      2.80060e+02       1.25179e+01       1.68226e+01       1.03861e-03       8.34805e+02
  1.700      2.79577e+02       1.30806e+01       1.70736e+01       1.02785e-03       8.24734e+02
  1.800      2.79096e+02       1.36538e+01       1.71467e+01       1.01718e-03       8.14766e+02
  1.900      2.78615e+02       1.42394e+01       1.70715e+01       1.00660e-03       8.04900e+02
  2.000      2.78129e+02       1.48386e+01       1.68773e+01       9.96121e-04       7.95134e+02
  2.100      2.77638e+02       1.54334e+01       1.65975e+01       9.85750e-04       7.85466e+02
  2.200      2.77143e+02       1.59867e+01       1.62691e+01       9.75478e-04       7.75897e+02
  2.300      2.76648e+02       1.64606e+01       1.59293e+01       9.65297e-04       7.66426e+02
  2.400      2.76154e+02       1.68170e+01       1.56152e+01       9.55201e-04       7.57054e+02
  2.500      2.75663e+02       1.70183e+01       1.53640e+01       9.45180e-04       7.47781e+02
  2.600      2.75175e+02       1.70493e+01       1.52048e+01       9.35238e-04       7.38607e+02
  2.700      2.74685e+02       1.69403e+01       1.51508e+01       9.25393e-04       7.29528e+02
  2.800      2.74185e+02       1.67270e+01       1.52136e+01       9.15663e-04       7.20545e+02
  2.900      2.73669e+02       1.64450e+01       1.54044e+01       9.06070e-04       7.11655e+02
  3.000      2.73131e+02       1.61300e+01       1.57347e+01       8.96629e-04       7.02855e+02
  3.100      2.72565e+02       1.58157e+01       1.62134e+01       8.87357e-04       6.94146e+02
  3.200      2.71978e+02       1.55150e+01       1.68218e+01       8.78228e-04       6.85525e+02
  3.300      2.71385e+02       1.52273e+01       1.75234e+01       8.69194e-04       6.76994e+02
  3.400      2.70800e+02       1.49518e+01       1.82816e+01       8.60209e-04       6.68552e+02
  3.500      2.70239e+02       1.46880e+01       1.90598e+01       8.51226e-04       6.60198e+02
  3.600      2.69715e+02       1.44349e+01       1.98212e+01       8.42203e-04       6.51934e+02
  3.700      2.69241e+02       1.41942e+01       2.05332e+01       8.33104e-04       6.43758e+02
  3.800      2.68808e+02       1.39866e+01       2.11963e+01       8.23964e-04       6.35670e+02
  3.900      2.68395e+02       1.38422e+01       2.18274e+01       8.14844e-04       6.27669e+02
  4.000      2.67982e+02       1.37910e+01       2.24433e+01       8.05806e-04       6.19753e+02
  4.100      2.67550e+02       1.38635e+01       2.30612e+01       7.96909e-04       6.11922e+02
  4.200      2.67078e+02       1.40896e+01       2.36980e+01       7.88211e-04       6.04174e+02
  4.300      2.66546e+02       1.44987e+01       2.43703e+01       7.79764e-04       5.96509e+02
  4.400      2.65954e+02       1.50964e+01       2.50853e+01       7.71565e-04       5.88926e+02
  4.500      2.65321e+02       1.58612e+01       2.58394e+01       7.63553e-04       5.81424e+02
  4.600      2.64669e+02       1.67703e+01       2.66286e+01       7.55664e-04       5.74003e+02
  4.700      2.64019e+02       1.78011e+01       2.74488e+01       7.47837e-04       5.66661e+02
  4.800      2.63391e+02       1.89307e+01       2.82959e+01       7.40013e-04       5.59399e+02
  4.900      2.62806e+02       2.01364e+01       2.91658e+01       7.32134e-04       5.52215e+02
  5.000      2.62285e+02       2.13949e+01       3.00544e+01       7.24150e-04       5.45110e+02
  5.100      2.61825e+02       2.26776e+01       3.09566e+01       7.16071e-04       5.38082e+02
  5.200      2.61412e+02       2.39524e+01       3.18670e+01       7.07938e-04       5.31132e+02
  5.300      2.61032e+02       2.51876e+01       3.27800e+01       6.99795e-04       5.24260e+02
  5.400      2.60672e+02       2.63509e+01       3.36902e+01       6.91680e-04       5.17466e+02
  5.500      2.60317e+02       2.74104e+01       3.45919e+01       6.83633e-04       5.10749e+02
  5.600      2.59953e+02       2.83342e+01       3.54796e+01       6.75691e-04       5.04110e+02
  5.700      2.59566e+02       2.90907e+01       3.63479e+01       6.67889e-04       4.97548e+02
  5.800      2.59149e+02       2.96697e+01       3.71919e+01       6.60244e-04       4.91063e+02
  5.900      2.58703e+02       3.00908e+01       3.80076e+01       6.52747e-04       4.84651e+02
  6.000      2.58230e+02       3.03755e+01       3.87911e+01       6.45390e-04       4.78312e+02
  6.100      2.57733e+02       3.05455e+01       3.95385e+01       6.38161e-04       4.72043e+02
  6.200      2.57212e+02       3.06226e+01       4.02460e+01       6.31054e-04       4.65842e+02
  6.300      2.56670e+02       3.06283e+01       4.09095e+01       6.24058e-04       4.59707e+02
  6.400      2.56109e+02       3.05842e+01       4.15253e+01       6.17166e-04       4.53637e+02
  6.500      2.55531e+02       3.05120e+01       4.20893e+01       6.10370e-04       4.47629e+02
  6.600      2.54937e+02       3.04258e+01       4.25972e+01       6.03665e-04       4.41683e+02
  6.700      2.54330e+02       3.03303e+01       4.30439e+01       5.97050e-04       4.35803e+02
  6.800      2.53709e+02       3.02296e+01       4.34243e+01       5.90525e-04       4.29989e+02
  6.900      2.53078e+02       3.01279e+01       4.37332e+01       5.84089e-04       4.24243e+02
  7.000      2.52435e+02       3.00291e+01       4.39655e+01       5.77742e-04       4.18567e+02
  7.100      2.51784e+02       2.99375e+01       4.41162e+01       5.71482e-04       4.12963e+02
  7.200      2.51124e+02       2.98570e+01       4.41800e+01       5.65309e-04       4.07433e+02
  7.300      2.50458e+02       2.97918e+01       4.41519e+01       5.59222e-04       4.01977e+02
  7.400      2.49786e+02       2.97454e+01       4.40280e+01       5.53220e-04       3.96596e+02
  7.500      2.49107e+02       2.97143e+01       4.38215e+01       5.47299e-04       3.91284e+02
  7.600      2.48418e+02       2.96902e+01       4.35577e+01       5.41450e-04       3.86033e+02
  7.700      2.47717e+02       2.96646e+01       4.32618e+01       5.35667e-04       3.80831e+02
